customerkey,gender,city,state,country,continent,age
1621372,Female,Conchas Dam,New Mexico,United States,North America,62
1621469,Male,Moore,Oklahoma,United States,North America,26
1621680,Female,Garden City,New York,United States,North America,53
1621682,Male,Pomona,California,United States,North America,56
1621752,Male,Philadelphia,Pennsylvania,United States,North America,86
1621778,Male,Ringgold,Louisiana,United States,North America,82
1621821,Female,Rocky Mount,North Carolina,United States,North America,44
1621832,Female,Prosperity,South Carolina,United States,North America,45
1621880,Male,Farber,Missouri,United States,North America,76
1622140,Female,Oceanside,California,United States,North America,74
1622275,Female,Covina,California,United States,North America,84
1622508,Female,Phoenix,Arizona,United States,North America,59
1622857,Male,Atlanta,Georgia,United States,North America,39
1623062,Female,Okmulgee,Oklahoma,United States,North America,53
1623146,Female,Lexington,Kentucky,United States,North America,23
1623262,Female,Miami,Florida,United States,North America,78
1623290,Female,Newburgh,New York,United States,North America,61
1623453,Female,Concord,California,United States,North America,47
1623592,Male,Battle Lake,Minnesota,United States,North America,57
1623897,Female,Las Vegas,Nevada,United States,North America,34
1624025,Female,Mineral Wells,Texas,United States,North America,39
1624159,Female,Mason,Ohio,United States,North America,35
1624311,Male,Indianapolis,Indiana,United States,North America,63
1624323,Female,Houston,Texas,United States,North America,52
1624456,Female,San Diego,California,United States,North America,87
1624573,Female,Philadelphia,Pennsylvania,United States,North America,57
1624904,Male,Huntsville,Kentucky,United States,North America,38
1625065,Female,Indianapolis,Indiana,United States,North America,77
1625186,Female,Saint Louis,Missouri,United States,North America,47
1625232,Female,Wellston,Michigan,United States,North America,71
1625255,Female,Richmond,California,United States,North America,55
1625297,Male,Kittanning,Pennsylvania,United States,North America,34
1625704,Male,Des Moines,Iowa,United States,North America,22
1625870,Male,Red Bank,New Jersey,United States,North America,85
1625909,Female,Milwaukee,Wisconsin,United States,North America,64
1626189,Female,East Lansing,Michigan,United States,North America,65
1626576,Male,Columbia,Maryland,United States,North America,33
1626614,Male,Raytown,Missouri,United States,North America,69
1626664,Male,Maumee,Ohio,United States,North America,75
1626758,Male,Northbrook,Illinois,United States,North America,58
1626780,Female,Schaumburg,Illinois,United States,North America,70
1626920,Female,Jacksonville,Florida,United States,North America,45
1626970,Male,Perth Amboy,New Jersey,United States,North America,86
1626990,Female,Trade Lake,Wisconsin,United States,North America,57
1627365,Female,Wheeling,Illinois,United States,North America,61
1627394,Male,Boston,Massachusetts,United States,North America,47
1627421,Male,Montgomery,Alabama,United States,North America,62
1627568,Female,Lenexa,Missouri,United States,North America,49
1627570,Male,Salt Lake City,Utah,United States,North America,62
1627599,Male,Challenge,California,United States,North America,22
1627616,Female,Osage,Minnesota,United States,North America,31
1627711,Female,Hiawatha,Kansas,United States,North America,34
1627852,Female,Los Angeles,California,United States,North America,47
1627931,Female,Santa Clara,California,United States,North America,48
1627947,Male,Tulsa,Oklahoma,United States,North America,77
1628061,Female,Atlanta,Georgia,United States,North America,31
1628073,Male,Seattle,Washington,United States,North America,49
1628237,Female,Austin,Texas,United States,North America,73
1628618,Male,Clanton,Alabama,United States,North America,23
1628631,Male,Oakland,California,United States,North America,50
1628727,Female,Indianapolis,Indiana,United States,North America,34
1628856,Male,Warren,Ohio,United States,North America,77
1629058,Male,Crafton,Pennsylvania,United States,North America,56
1629123,Male,Arlington,Virginia,United States,North America,43
1629311,Male,Piscataway,New Jersey,United States,North America,78
1629416,Female,San Francisco,California,United States,North America,46
1629447,Female,Brashear,Missouri,United States,North America,75
1629610,Male,Albany,New York,United States,North America,48
1629676,Female,Lexington,North Carolina,United States,North America,40
1629879,Male,West Palm Beach,Florida,United States,North America,54
1629941,Male,Cape Pole,Alaska,United States,North America,36
1630103,Female,San Jose,California,United States,North America,50
1630331,Female,Wilson,Texas,United States,North America,84
1631070,Female,Maryland Heights,Illinois,United States,North America,68
1631101,Female,Irvine,California,United States,North America,81
1631350,Female,Brentwood,Tennessee,United States,North America,45
1631360,Female,Cobden,Illinois,United States,North America,74
1631443,Female,Harrisburg,Pennsylvania,United States,North America,37
1631876,Female,Phoenix,Arizona,United States,North America,66
1632062,Male,Rockville,Connecticut,United States,North America,84
1632235,Male,New York,New York,United States,North America,32
1632278,Female,Deerpark,New York,United States,North America,65
1632302,Female,Cambridge,Massachusetts,United States,North America,33
1632461,Male,Washington,Virginia,United States,North America,52
1632492,Female,Warrensburg,Missouri,United States,North America,42
1632526,Male,Indianapolis,Indiana,United States,North America,64
1632547,Male,Redding,California,United States,North America,43
1632630,Female,Green Bay,Wisconsin,United States,North America,74
1632947,Male,New Castle,Delaware,United States,North America,46
1633217,Male,Sloatsburg,New York,United States,North America,40
1633391,Female,New Orleans,Louisiana,United States,North America,58
1633409,Male,Dearborn,Michigan,United States,North America,81
1633425,Male,Arlington Heights,Illinois,United States,North America,36
1633498,Male,Oneida,Tennessee,United States,North America,79
1633535,Female,Damascus,Maryland,United States,North America,77
1633676,Female,Garden City,New York,United States,North America,62
1633913,Male,Cedar City,Utah,United States,North America,52
1633967,Male,Dubuque,Iowa,United States,North America,44
1633997,Male,Chester,Virginia,United States,North America,72
1634029,Male,Reston,Maryland,United States,North America,26
1634079,Male,Reston,Maryland,United States,North America,59
1634354,Female,Fayette,New York,United States,North America,22
1634380,Male,Chicago,Illinois,United States,North America,25
1634778,Female,Franklin,Massachusetts,United States,North America,30
1634950,Female,Waukesha,Wisconsin,United States,North America,73
1635130,Male,West Valley City,Utah,United States,North America,36
1635142,Female,Minneapolis,Minnesota,United States,North America,55
1635172,Male,Englewood,Colorado,United States,North America,86
1635245,Female,Spalding,Nebraska,United States,North America,39
1635374,Female,Phoenix,Arizona,United States,North America,62
1635396,Male,Pullman,Washington,United States,North America,52
1635484,Male,Fort Worth,Texas,United States,North America,49
1635502,Male,Anchorage,Alaska,United States,North America,67
1635565,Male,Scranton,South Dakota,United States,North America,33
1635587,Female,West Palm Beach,Florida,United States,North America,46
1635725,Female,Los Angeles,California,United States,North America,77
1635734,Female,Huntington,New York,United States,North America,70
1635754,Male,Binghamton,New York,United States,North America,42
1636482,Female,San Francisco,California,United States,North America,46
1636548,Male,Warren,Michigan,United States,North America,49
1636578,Male,New York,New York,United States,North America,60
1636845,Male,Saint Paul,Minnesota,United States,North America,23
1637055,Female,San Angelo,Texas,United States,North America,26
1637229,Male,Binghamton,New York,United States,North America,67
1637269,Male,Sacramento,California,United States,North America,69
1637330,Female,Jacksonville,Florida,United States,North America,85
1637399,Male,Indianapolis,Indiana,United States,North America,30
1637430,Male,Tacoma,Washington,United States,North America,88
1637460,Male,Chico,California,United States,North America,54
1637523,Male,Peculiar,Kansas,United States,North America,31
1637773,Male,Destin,Florida,United States,North America,72
1637776,Female,Hayneville,Alabama,United States,North America,70
1638102,Male,Enid,Oklahoma,United States,North America,49
1638118,Female,Wahiawa,Hawaii,United States,North America,85
1638269,Male,Owensboro,Kentucky,United States,North America,79
1638303,Male,Bloomington,Indiana,United States,North America,29
1638518,Male,Myrtle Beach,South Carolina,United States,North America,59
1638732,Female,Hewitt,Texas,United States,North America,59
1638766,Female,Paducah,Kentucky,United States,North America,55
1639435,Female,Memphis,Tennessee,United States,North America,37
1639477,Female,Portland,Oregon,United States,North America,30
1639535,Male,Los Angeles,California,United States,North America,29
